Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
811	0.0000	0.0000	0.0000
812	2.0000	1.4184	1.4514
813	2.0000	1.4184	1.4514
814	0.0000	0.0000	0.0000
815	2.0000	1.4184	1.4514
816	0.0000	0.0000	0.0000
817	0.0000	0.0000	0.0000
818	2.0000	1.4184	1.4514
819	2.0000	1.4184	1.4514
820	0.0000	0.0000	0.0000
821	2.0000	1.4184	1.4514
822	0.0000	0.0000	0.0000
823	0.0000	0.0000	0.0000
824	2.0000	1.4184	1.4514
825	2.0000	1.4184	1.4514
826	0.0000	0.0000	0.0000
827	2.0000	1.4184	1.4514
828	2.0000	1.4184	1.4514
829	0.0000	0.0000	0.0000
830	0.0000	0.0000	0.0000
831	2.0000	1.4184	1.4514
832	0.0000	0.0000	0.0000
833	0.0000	0.0000	0.0000
834	0.0000	0.0000	0.0000
835	0.0000	0.0000	0.0000
836	2.0000	1.4184	1.4514
837	0.0000	0.0000	0.0000
838	2.0000	1.4184	1.4514
839	2.0000	1.4184	1.4514
840	2.0000	1.4184	1.4514
841	0.0000	0.0000	0.0000
842	2.0000	1.4184	1.4514
843	0.0000	0.0000	0.0000
844	2.0000	1.4184	1.4514
845	0.0000	0.0000	0.0000
846	2.0000	1.4184	1.4514
847	2.0000	1.4184	1.4514
848	0.0000	0.0000	0.0000
849	2.0000	1.4184	1.4514
850	2.0000	1.4184	1.4514
851	2.0000	1.4184	1.4514
852	2.0000	1.4184	1.4514
853	0.0000	0.0000	0.0000
854	2.0000	1.4184	1.4514
855	2.0000	1.4184	1.4514
856	0.0000	0.0000	0.0000
857	0.0000	0.0000	0.0000
858	2.0000	1.4184	1.4514
859	2.0000	1.4184	1.4514
860	2.0000	1.4184	1.4514
861	0.0000	0.0000	0.0000
862	2.0000	1.4184	1.4514
863	0.0000	0.0000	0.0000
864	2.0000	1.4184	1.4514
865	0.0000	0.0000	0.0000
866	2.0000	1.4184	1.4514
867	2.0000	1.4184	1.4514
868	2.0000	1.4184	1.4514
869	2.0000	1.4184	1.4514
870	2.0000	1.4184	1.4514
871	2.0000	1.4184	1.4514
872	0.0000	0.0000	0.0000
873	0.0000	0.0000	0.0000
874	2.0000	1.4184	1.4514
875	2.0000	1.4184	1.4514
876	2.0000	1.4184	1.4514
877	2.0000	1.4184	1.4514
878	2.0000	1.4184	1.4514
879	2.0000	1.4184	1.4514
880	2.0000	1.4184	1.4514
881	2.0000	1.4184	1.4514
882	0.0000	0.0000	0.0000
883	2.0000	1.4184	1.4514
884	0.0000	0.0000	0.0000
885	0.0000	0.0000	0.0000
886	2.0000	1.4184	1.4514
887	2.0000	1.4184	1.4514
888	0.0000	0.0000	0.0000
889	2.0000	1.4184	1.4514
890	0.0000	0.0000	0.0000
891	2.0000	1.4184	1.4514
892	2.0000	1.4184	1.4514
893	0.0000	0.0000	0.0000
894	0.0000	0.0000	0.0000
895	0.0000	0.0000	0.0000
896	0.0000	0.0000	0.0000
897	2.0000	1.4184	1.4514
898	2.0000	1.4184	1.4514
899	0.0000	0.0000	0.0000
900	2.0000	1.4184	1.4514
901	0.0000	0.0000	0.0000
902	2.0000	1.4184	1.4514
903	2.0000	1.4184	1.4514
904	2.0000	1.4184	1.4514
905	0.0000	0.0000	0.0000
906	2.0000	1.4184	1.4514
907	0.0000	0.0000	0.0000
908	2.0000	1.4184	1.4514
909	2.0000	1.4184	1.4514
910	2.0000	1.4184	1.4514
911	0.0000	0.0000	0.0000
912	2.0000	1.4184	1.4514
913	2.0000	1.4184	1.4514
914	0.0000	0.0000	0.0000
915	2.0000	1.4184	1.4514
916	2.0000	1.4184	1.4514
917	0.0000	0.0000	0.0000
918	2.0000	1.4184	1.4514
919	2.0000	1.4184	1.4514
920	0.0000	0.0000	0.0000
921	2.0000	1.4184	1.4514
922	2.0000	1.4184	1.4514
923	2.0000	1.4184	1.4514
924	2.0000	1.4184	1.4514
925	2.0000	1.4184	1.4514
926	0.0000	0.0000	0.0000
927	2.0000	1.4184	1.4514
928	2.0000	1.4184	1.4514
929	2.0000	1.4184	1.4514
930	2.0000	1.4184	1.4514
931	2.0000	1.4184	1.4514
932	2.0000	1.4184	1.4514
933	2.0000	1.4184	1.4514
934	0.0000	0.0000	0.0000
935	2.0000	1.4184	1.4514
936	0.0000	0.0000	0.0000
937	2.0000	1.4184	1.4514
938	2.0000	1.4184	1.4514
939	2.0000	1.4184	1.4514
940	0.0000	0.0000	0.0000
941	0.0000	0.0000	0.0000
942	0.0000	0.0000	0.0000
943	2.0000	1.4184	1.4514
944	2.0000	1.4184	1.4514
945	0.0000	0.0000	0.0000
946	2.0000	1.4184	1.4514
947	2.0000	1.4184	1.4514
948	2.0000	1.4184	1.4514
949	2.0000	1.4184	1.4514
950	2.0000	1.4184	1.4514
951	0.0000	0.0000	0.0000
952	2.0000	1.4184	1.4514
953	2.0000	1.4184	1.4514
954	0.0000	0.0000	0.0000
955	2.0000	1.4184	1.4514
956	0.0000	0.0000	0.0000
957	0.0000	0.0000	0.0000
958	2.0000	1.4184	1.4514
959	2.0000	1.4184	1.4514
960	2.0000	1.4184	1.4514
961	2.0000	1.4184	1.4514
962	0.0000	0.0000	0.0000
963	2.0000	1.4184	1.4514
964	2.0000	1.4184	1.4514
965	0.0000	0.0000	0.0000
966	2.0000	1.4184	1.4514
967	2.0000	1.4184	1.4514
968	0.0000	0.0000	0.0000
969	0.0000	0.0000	0.0000
970	2.0000	1.4184	1.4514
971	2.0000	1.4184	1.4514
972	2.0000	1.4184	1.4514
973	2.0000	1.4184	1.4514
974	2.0000	1.4184	1.4514
975	0.0000	0.0000	0.0000
976	2.0000	1.4184	1.4514
977	2.0000	1.4184	1.4514
978	2.0000	1.4184	1.4514
979	0.0000	0.0000	0.0000
980	2.0000	1.4184	1.4514
981	2.0000	1.4184	1.4514
982	2.0000	1.4184	1.4514
983	2.0000	1.4184	1.4514
984	2.0000	1.4184	1.4514
985	2.0000	1.4184	1.4514
986	2.0000	1.4184	1.4514
987	2.0000	1.4184	1.4514
988	0.0000	0.0000	0.0000
989	0.0000	0.0000	0.0000
990	0.0000	0.0000	0.0000
991	2.0000	1.4184	1.4514
992	2.0000	1.4184	1.4514
993	2.0000	1.4184	1.4514
994	0.0000	0.0000	0.0000
995	2.0000	1.4184	1.4514
996	2.0000	1.4184	1.4514
997	2.0000	1.4184	1.4514
998	2.0000	1.4184	1.4514
999	2.0000	1.4184	1.4514
1000	2.0000	1.4184	1.4514
1001	0.0000	0.0000	0.0000
1002	2.0000	1.4184	1.4514
1003	2.0000	1.4184	1.4514
1004	0.0000	0.0000	0.0000
1005	2.0000	1.4184	1.4514
1006	2.0000	1.4184	1.4514
1007	0.0000	0.0000	0.0000
1008	2.0000	1.4184	1.4514
1009	2.0000	1.4184	1.4514
1010	0.0000	0.0000	0.0000
1011	2.0000	1.4184	1.4514
1012	2.0000	1.4184	1.4514
1013	2.0000	1.4184	1.4514
1014	2.0000	1.4184	1.4514
1015	0.0000	0.0000	0.0000
1016	2.0000	1.4184	1.4514
1017	2.0000	1.4184	1.4514
1018	2.0000	1.4184	1.4514
1019	2.0000	1.4184	1.4514
1020	0.0000	0.0000	0.0000
1021	2.0000	1.4184	1.4514
1022	2.0000	1.4184	1.4514
1023	2.0000	1.4184	1.4514
1024	2.0000	1.4184	1.4514
1025	2.0000	1.4184	1.4514
1026	0.0000	0.0000	0.0000
1027	2.0000	1.4184	1.4514
1028	2.0000	1.4184	1.4514
1029	2.0000	1.4184	1.4514
1030	0.0000	0.0000	0.0000
1031	2.0000	1.4184	1.4514
1032	2.0000	1.4184	1.4514
1033	2.0000	1.4184	1.4514
1034	2.0000	1.4184	1.4514
1035	2.0000	1.4184	1.4514
1036	2.0000	1.4184	1.4514
1037	2.0000	1.4184	1.4514
1038	2.0000	1.4184	1.4514
1039	2.0000	1.4184	1.4514
1040	2.0000	1.4184	1.4514
1041	0.0000	0.0000	0.0000
1042	0.0000	0.0000	0.0000
1043	2.0000	1.4184	1.4514
1044	2.0000	1.4184	1.4514
1045	2.0000	1.4184	1.4514
1046	0.0000	0.0000	0.0000
1047	2.0000	1.4184	1.4514
1048	0.0000	0.0000	0.0000
1049	2.0000	1.4184	1.4514
1050	2.0000	1.4184	1.4514
1051	2.0000	1.4184	1.4514
1052	2.0000	1.4184	1.4514
1053	2.0000	1.4184	1.4514
1054	0.0000	0.0000	0.0000
1055	2.0000	1.4184	1.4514
1056	2.0000	1.4184	1.4514
1057	2.0000	1.4184	1.4514
1058	2.0000	1.4184	1.4514
1059	2.0000	1.4184	1.4514
1060	2.0000	1.4184	1.4514
1061	2.0000	1.4184	1.4514
1062	2.0000	1.4184	1.4514
1063	0.0000	0.0000	0.0000
1064	0.0000	0.0000	0.0000
1065	2.0000	1.4184	1.4514
1066	2.0000	1.4184	1.4514
1067	2.0000	1.4184	1.4514
1068	2.0000	1.4184	1.4514
1069	2.0000	1.4184	1.4514
1070	2.0000	1.4184	1.4514
1071	2.0000	1.4184	1.4514
1072	2.0000	1.4184	1.4514
1073	2.0000	1.4184	1.4514
1074	2.0000	1.4184	1.4514
1075	2.0000	1.4184	1.4514
1076	2.0000	1.4184	1.4514
1077	0.0000	0.0000	0.0000
1078	0.0000	0.0000	0.0000
1079	2.0000	1.4184	1.4514
1080	2.0000	1.4184	1.4514
1081	2.0000	1.4184	1.4514
1082	2.0000	1.4184	1.4514
1083	0.0000	0.0000	0.0000
1084	2.0000	1.4184	1.4514
1085	2.0000	1.4184	1.4514
1086	0.0000	0.0000	0.0000
1087	2.0000	1.4184	1.4514
1088	2.0000	1.4184	1.4514
1089	2.0000	1.4184	1.4514
1090	2.0000	1.4184	1.4514
1091	0.0000	0.0000	0.0000
1092	2.0000	1.4184	1.4514
1093	2.0000	1.4184	1.4514
1094	2.0000	1.4184	1.4514
1095	0.0000	0.0000	0.0000
1096	0.0000	0.0000	0.0000
1097	2.0000	1.4184	1.4514
1098	2.0000	1.4184	1.4514
1099	0.0000	0.0000	0.0000
1100	0.0000	0.0000	0.0000
1101	2.0000	1.4184	1.4514
1102	2.0000	1.4184	1.4514
1103	2.0000	1.4184	1.4514
1104	2.0000	1.4184	1.4514
1105	2.0000	1.4184	1.4514
1106	2.0000	1.4184	1.4514
1107	2.0000	1.4184	1.4514
1108	0.0000	0.0000	0.0000
1109	2.0000	1.4184	1.4514
1110	2.0000	1.4184	1.4514
1111	2.0000	1.4184	1.4514
1112	2.0000	1.4184	1.4514
1113	0.0000	0.0000	0.0000
1114	2.0000	1.4184	1.4514
1115	0.0000	0.0000	0.0000
1116	0.0000	0.0000	0.0000
1117	0.0000	0.0000	0.0000
1118	0.0000	0.0000	0.0000
1119	2.0000	1.4184	1.4514
1120	0.0000	0.0000	0.0000
1121	0.0000	0.0000	0.0000
1122	0.0000	0.0000	0.0000
1123	2.0000	1.4184	1.4514
1124	0.0000	0.0000	0.0000
1125	2.0000	1.4184	1.4514
1126	0.0000	0.0000	0.0000
1127	0.0000	0.0000	0.0000
1128	0.0000	0.0000	0.0000
1129	2.0000	1.4184	1.4514
1130	2.0000	1.4184	1.4514
1131	2.0000	1.4184	1.4514
1132	2.0000	1.4184	1.4514
1133	2.0000	1.4184	1.4514
1134	2.0000	1.4184	1.4514
1135	0.0000	0.0000	0.0000
1136	2.0000	1.4184	1.4514
1137	2.0000	1.4184	1.4514
1138	0.0000	0.0000	0.0000
1139	2.0000	1.4184	1.4514
1140	0.0000	0.0000	0.0000
1141	2.0000	1.4184	1.4514
1142	0.0000	0.0000	0.0000
1143	2.0000	1.4184	1.4514
1144	2.0000	1.4184	1.4514
1145	0.0000	0.0000	0.0000
1146	2.0000	1.4184	1.4514
1147	2.0000	1.4184	1.4514
1148	2.0000	1.4184	1.4514
1149	2.0000	1.4184	1.4514
1150	2.0000	1.4184	1.4514
1151	2.0000	1.4184	1.4514
1152	0.0000	0.0000	0.0000
1153	2.0000	1.4184	1.4514
1154	0.0000	0.0000	0.0000
1155	2.0000	1.4184	1.4514
1156	2.0000	1.4184	1.4514
1157	0.0000	0.0000	0.0000
1158	2.0000	1.4184	1.4514
1159	2.0000	1.4184	1.4514
1160	2.0000	1.4184	1.4514
1161	2.0000	1.4184	1.4514
1162	2.0000	1.4184	1.4514
1163	2.0000	1.4184	1.4514
1164	2.0000	1.4184	1.4514
1165	0.0000	0.0000	0.0000
1166	0.0000	0.0000	0.0000
1167	2.0000	1.4184	1.4514
1168	2.0000	1.4184	1.4514
1169	2.0000	1.4184	1.4514
1170	0.0000	0.0000	0.0000
1171	2.0000	1.4184	1.4514
1172	2.0000	1.4184	1.4514
1173	2.0000	1.4184	1.4514
1174	2.0000	1.4184	1.4514
1175	2.0000	1.4184	1.4514
1176	0.0000	0.0000	0.0000
1177	2.0000	1.4184	1.4514
1178	2.0000	1.4184	1.4514
1179	2.0000	1.4184	1.4514
1180	2.0000	1.4184	1.4514
1181	0.0000	0.0000	0.0000
1182	2.0000	1.4184	1.4514
1183	0.0000	0.0000	0.0000
1184	2.0000	1.4184	1.4514
1185	2.0000	1.4184	1.4514
1186	2.0000	1.4184	1.4514
1187	2.0000	1.4184	1.4514
1188	0.0000	0.0000	0.0000
1189	2.0000	1.4184	1.4514
1190	0.0000	0.0000	0.0000
1191	2.0000	1.4184	1.4514
1192	0.0000	0.0000	0.0000
1193	0.0000	0.0000	0.0000
1194	2.0000	1.4184	1.4514
1195	2.0000	1.4184	1.4514
1196	2.0000	1.4184	1.4514
1197	0.0000	0.0000	0.0000
1198	2.0000	1.4184	1.4514
1199	2.0000	1.4184	1.4514
1200	2.0000	1.4184	1.4514
1201	2.0000	1.4184	1.4514
1202	0.0000	0.0000	0.0000
1203	2.0000	1.4184	1.4514
1204	2.0000	1.4184	1.4514
1205	2.0000	1.4184	1.4514
1206	2.0000	1.4184	1.4514
1207	2.0000	1.4184	1.4514
1208	0.0000	0.0000	0.0000
1209	2.0000	1.4184	1.4514
1210	2.0000	1.4184	1.4514
1211	2.0000	1.4184	1.4514
1212	2.0000	1.4184	1.4514
1213	2.0000	1.4184	1.4514
1214	0.0000	0.0000	0.0000
1215	0.0000	0.0000	0.0000
1216	2.0000	1.4184	1.4514
1217	2.0000	1.4184	1.4514
1218	0.0000	0.0000	0.0000
1219	0.0000	0.0000	0.0000
1220	2.0000	1.4184	1.4514
1221	0.0000	0.0000	0.0000
1222	2.0000	1.4184	1.4514
1223	2.0000	1.4184	1.4514
1224	2.0000	1.4184	1.4514
1225	0.0000	0.0000	0.0000
1226	0.0000	0.0000	0.0000
1227	2.0000	1.4184	1.4514
1228	2.0000	1.4184	1.4514
1229	2.0000	1.4184	1.4514
1230	2.0000	1.4184	1.4514
1231	2.0000	1.4184	1.4514
1232	2.0000	1.4184	1.4514
1233	2.0000	1.4184	1.4514
1234	0.0000	0.0000	0.0000
1235	2.0000	1.4184	1.4514
1236	2.0000	1.4184	1.4514
1237	2.0000	1.4184	1.4514
1238	2.0000	1.4184	1.4514
1239	2.0000	1.4184	1.4514
1240	2.0000	1.4184	1.4514
1241	2.0000	1.4184	1.4514
1242	2.0000	1.4184	1.4514
1243	2.0000	1.4184	1.4514
1244	2.0000	1.4184	1.4514
1245	2.0000	1.4184	1.4514
1246	2.0000	1.4184	1.4514
1247	0.0000	0.0000	0.0000
1248	2.0000	1.4184	1.4514
1249	2.0000	1.4184	1.4514
1250	2.0000	1.4184	1.4514
1251	0.0000	0.0000	0.0000
1252	2.0000	1.4184	1.4514
1253	2.0000	1.4184	1.4514
1254	0.0000	0.0000	0.0000
1255	0.0000	0.0000	0.0000
1256	2.0000	1.4184	1.4514
1257	2.0000	1.4184	1.4514
1258	2.0000	1.4184	1.4514
1259	2.0000	1.4184	1.4514
1260	2.0000	1.4184	1.4514
1261	2.0000	1.4184	1.4514
1262	0.0000	0.0000	0.0000
1263	2.0000	1.4184	1.4514
1264	2.0000	1.4184	1.4514
1265	2.0000	1.4184	1.4514
1266	0.0000	0.0000	0.0000
1267	2.0000	1.4184	1.4514
1268	2.0000	1.4184	1.4514
1269	2.0000	1.4184	1.4514
1270	2.0000	1.4184	1.4514
1271	0.0000	0.0000	0.0000
1272	0.0000	0.0000	0.0000
1273	2.0000	1.4184	1.4514
1274	2.0000	1.4184	1.4514
1275	0.0000	0.0000	0.0000
1276	2.0000	1.4184	1.4514
1277	0.0000	0.0000	0.0000
1278	0.0000	0.0000	0.0000
1279	2.0000	1.4184	1.4514
1280	0.0000	0.0000	0.0000
1281	2.0000	1.4184	1.4514
1282	2.0000	1.4184	1.4514
1283	2.0000	1.4184	1.4514
1284	2.0000	1.4184	1.4514
1285	2.0000	1.4184	1.4514
1286	0.0000	0.0000	0.0000
1287	2.0000	1.4184	1.4514
1288	0.0000	0.0000	0.0000
1289	0.0000	0.0000	0.0000
1290	0.0000	0.0000	0.0000
1291	2.0000	1.4184	1.4514
1292	2.0000	1.4184	1.4514
1293	2.0000	1.4184	1.4514
1294	2.0000	1.4184	1.4514
1295	2.0000	1.4184	1.4514
1296	2.0000	1.4184	1.4514
1297	2.0000	1.4184	1.4514
1298	0.0000	0.0000	0.0000
1299	2.0000	1.4184	1.4514
1300	2.0000	1.4184	1.4514
1301	2.0000	1.4184	1.4514
1302	2.0000	1.4184	1.4514
1303	2.0000	1.4184	1.4514
1304	0.0000	0.0000	0.0000
1305	2.0000	1.4184	1.4514
1306	0.0000	0.0000	0.0000
1307	2.0000	1.4184	1.4514
1308	0.0000	0.0000	0.0000
1309	2.0000	1.4184	1.4514
1310	2.0000	1.4184	1.4514
1311	2.0000	1.4184	1.4514
1312	2.0000	1.4184	1.4514
1313	2.0000	1.4184	1.4514
1314	0.0000	0.0000	0.0000
1315	0.0000	0.0000	0.0000
1316	0.0000	0.0000	0.0000
1317	2.0000	1.4184	1.4514
1318	2.0000	1.4184	1.4514
1319	2.0000	1.4184	1.4514
1320	2.0000	1.4184	1.4514
1321	2.0000	1.4184	1.4514
1322	0.0000	0.0000	0.0000
1323	0.0000	0.0000	0.0000
1324	2.0000	1.4184	1.4514
1325	2.0000	1.4184	1.4514
1326	2.0000	1.4184	1.4514
1327	2.0000	1.4184	1.4514
1328	2.0000	1.4184	1.4514
1329	2.0000	1.4184	1.4514
1330	0.0000	0.0000	0.0000
1331	2.0000	1.4184	1.4514
1332	2.0000	1.4184	1.4514
1333	2.0000	1.4184	1.4514
1334	2.0000	1.4184	1.4514
1335	0.0000	0.0000	0.0000
1336	0.0000	0.0000	0.0000
1337	2.0000	1.4184	1.4514
1338	2.0000	1.4184	1.4514
1339	0.0000	0.0000	0.0000
1340	0.0000	0.0000	0.0000
1341	2.0000	1.4184	1.4514
1342	2.0000	1.4184	1.4514
1343	2.0000	1.4184	1.4514
1344	0.0000	0.0000	0.0000
1345	2.0000	1.4184	1.4514
1346	0.0000	0.0000	0.0000
1347	0.0000	0.0000	0.0000
1348	2.0000	1.4184	1.4514
1349	2.0000	1.4184	1.4514
1350	2.0000	1.4184	1.4514
1351	2.0000	1.4184	1.4514
1352	0.0000	0.0000	0.0000
1353	0.0000	0.0000	0.0000
1354	0.0000	0.0000	0.0000
1355	2.0000	1.4184	1.4514
1356	0.0000	0.0000	0.0000
1357	2.0000	1.4184	1.4514
1358	2.0000	1.4184	1.4514
1359	0.0000	0.0000	0.0000
1360	2.0000	1.4184	1.4514
1361	2.0000	1.4184	1.4514
1362	2.0000	1.4184	1.4514
1363	2.0000	1.4184	1.4514
1364	0.0000	0.0000	0.0000
1365	2.0000	1.4184	1.4514
1366	2.0000	1.4184	1.4514
1367	0.0000	0.0000	0.0000
1368	2.0000	1.4184	1.4514
1369	2.0000	1.4184	1.4514
1370	2.0000	1.4184	1.4514
1371	2.0000	1.4184	1.4514
1372	2.0000	1.4184	1.4514
1373	2.0000	1.4184	1.4514
1374	2.0000	1.4184	1.4514
1375	2.0000	1.4184	1.4514
1376	0.0000	0.0000	0.0000
1377	2.0000	1.4184	1.4514
1378	2.0000	1.4184	1.4514
1379	2.0000	1.4184	1.4514
1380	2.0000	1.4184	1.4514
1381	0.0000	0.0000	0.0000
1382	2.0000	1.4184	1.4514
1383	0.0000	0.0000	0.0000
1384	2.0000	1.4184	1.4514
1385	2.0000	1.4184	1.4514
1386	2.0000	1.4184	1.4514
1387	0.0000	0.0000	0.0000
1388	0.0000	0.0000	0.0000
1389	2.0000	1.4184	1.4514
1390	2.0000	1.4184	1.4514
1391	2.0000	1.4184	1.4514
1392	2.0000	1.4184	1.4514
1393	2.0000	1.4184	1.4514
1394	2.0000	1.4184	1.4514
1395	0.0000	0.0000	0.0000
1396	2.0000	1.4184	1.4514
1397	2.0000	1.4184	1.4514
1398	2.0000	1.4184	1.4514
1399	2.0000	1.4184	1.4514
1400	2.0000	1.4184	1.4514
1401	0.0000	0.0000	0.0000
1402	0.0000	0.0000	0.0000
1403	2.0000	1.4184	1.4514
1404	0.0000	0.0000	0.0000
1405	2.0000	1.4184	1.4514
1406	2.0000	1.4184	1.4514
1407	2.0000	1.4184	1.4514
1408	0.0000	0.0000	0.0000
1409	2.0000	1.4184	1.4514
1410	2.0000	1.4184	1.4514
1411	2.0000	1.4184	1.4514
1412	2.0000	1.4184	1.4514
1413	2.0000	1.4184	1.4514
1414	2.0000	1.4184	1.4514
1415	2.0000	1.4184	1.4514
1416	0.0000	0.0000	0.0000
1417	2.0000	1.4184	1.4514
1418	2.0000	1.4184	1.4514
1419	0.0000	0.0000	0.0000
1420	0.0000	0.0000	0.0000
1421	0.0000	0.0000	0.0000
1422	2.0000	1.4184	1.4514
1423	2.0000	1.4184	1.4514
1424	2.0000	1.4184	1.4514
1425	0.0000	0.0000	0.0000
1426	0.0000	0.0000	0.0000
1427	0.0000	0.0000	0.0000
1428	2.0000	1.4184	1.4514
1429	2.0000	1.4184	1.4514
1430	2.0000	1.4184	1.4514
1431	2.0000	1.4184	1.4514
1432	0.0000	0.0000	0.0000
1433	2.0000	1.4184	1.4514
1434	2.0000	1.4184	1.4514
1435	2.0000	1.4184	1.4514
1436	2.0000	1.4184	1.4514
1437	2.0000	1.4184	1.4514
1438	2.0000	1.4184	1.4514
1439	2.0000	1.4184	1.4514
1440	2.0000	1.4184	1.4514
1441	0.0000	0.0000	0.0000
1442	0.0000	0.0000	0.0000
1443	0.0000	0.0000	0.0000
1444	0.0000	0.0000	0.0000
1445	2.0000	1.4184	1.4514
1446	0.0000	0.0000	0.0000
1447	2.0000	1.4184	1.4514
1448	2.0000	1.4184	1.4514
1449	2.0000	1.4184	1.4514
1450	2.0000	1.4184	1.4514
1451	2.0000	1.4184	1.4514
1452	2.0000	1.4184	1.4514
1453	0.0000	0.0000	0.0000
1454	2.0000	1.4184	1.4514
1455	0.0000	0.0000	0.0000
1456	0.0000	0.0000	0.0000
1457	2.0000	1.4184	1.4514
1458	2.0000	1.4184	1.4514
1459	0.0000	0.0000	0.0000
1460	2.0000	1.4184	1.4514
1461	2.0000	1.4184	1.4514
1462	0.0000	0.0000	0.0000
1463	0.0000	0.0000	0.0000
1464	2.0000	1.4184	1.4514
1465	0.0000	0.0000	0.0000
1466	2.0000	1.4184	1.4514
1467	0.0000	0.0000	0.0000
1468	2.0000	1.4184	1.4514
1469	2.0000	1.4184	1.4514
1470	2.0000	1.4184	1.4514
1471	2.0000	1.4184	1.4514
1472	2.0000	1.4184	1.4514
1473	2.0000	1.4184	1.4514
1474	2.0000	1.4184	1.4514
1475	2.0000	1.4184	1.4514
1476	2.0000	1.4184	1.4514
1477	0.0000	0.0000	0.0000
1478	2.0000	1.4184	1.4514
1479	2.0000	1.4184	1.4514
1480	2.0000	1.4184	1.4514
1481	0.0000	0.0000	0.0000
1482	2.0000	1.4184	1.4514
1483	2.0000	1.4184	1.4514
1484	2.0000	1.4184	1.4514
1485	0.0000	0.0000	0.0000
1486	2.0000	1.4184	1.4514
1487	0.0000	0.0000	0.0000
1488	0.0000	0.0000	0.0000
1489	2.0000	1.4184	1.4514
1490	2.0000	1.4184	1.4514
1491	0.0000	0.0000	0.0000
1492	2.0000	1.4184	1.4514
1493	0.0000	0.0000	0.0000
1494	2.0000	1.4184	1.4514
1495	2.0000	1.4184	1.4514
1496	2.0000	1.4184	1.4514
1497	2.0000	1.4184	1.4514
1498	2.0000	1.4184	1.4514
1499	0.0000	0.0000	0.0000
1500	0.0000	0.0000	0.0000
1501	2.0000	1.4184	1.4514
1502	2.0000	1.4184	1.4514
1503	2.0000	1.4184	1.4514
1504	0.0000	0.0000	0.0000
1505	0.0000	0.0000	0.0000
1506	2.0000	1.4184	1.4514
1507	2.0000	1.4184	1.4514
1508	2.0000	1.4184	1.4514
1509	2.0000	1.4184	1.4514
1510	2.0000	1.4184	1.4514
1511	0.0000	0.0000	0.0000
1512	0.0000	0.0000	0.0000
1513	2.0000	1.4184	1.4514
1514	2.0000	1.4184	1.4514
1515	2.0000	1.4184	1.4514
1516	0.0000	0.0000	0.0000
1517	2.0000	1.4184	1.4514
1518	2.0000	1.4184	1.4514
1519	2.0000	1.4184	1.4514
1520	0.0000	0.0000	0.0000
1521	2.0000	1.4184	1.4514
1522	2.0000	1.4184	1.4514
1523	2.0000	1.4184	1.4514
1524	2.0000	1.4184	1.4514
1525	2.0000	1.4184	1.4514
1526	2.0000	1.4184	1.4514
1527	0.0000	0.0000	0.0000
1528	0.0000	0.0000	0.0000
1529	0.0000	0.0000	0.0000
1530	0.0000	0.0000	0.0000
1531	0.0000	0.0000	0.0000
1532	0.0000	0.0000	0.0000
1533	2.0000	1.4184	1.4514
1534	2.0000	1.4184	1.4514
1535	2.0000	1.4184	1.4514
1536	2.0000	1.4184	1.4514
1537	2.0000	1.4184	1.4514
1538	0.0000	0.0000	0.0000
1539	2.0000	1.4184	1.4514
1540	2.0000	1.4184	1.4514
1541	2.0000	1.4184	1.4514
1542	2.0000	1.4184	1.4514
1543	2.0000	1.4184	1.4514
1544	2.0000	1.4184	1.4514
1545	2.0000	1.4184	1.4514
1546	2.0000	1.4184	1.4514
1547	2.0000	1.4184	1.4514
1548	2.0000	1.4184	1.4514
1549	2.0000	1.4184	1.4514
1550	2.0000	1.4184	1.4514
1551	2.0000	1.4184	1.4514
1552	2.0000	1.4184	1.4514
1553	2.0000	1.4184	1.4514
1554	2.0000	1.4184	1.4514
1555	2.0000	1.4184	1.4514
1556	2.0000	1.4184	1.4514
1557	0.0000	0.0000	0.0000
1558	2.0000	1.4184	1.4514
1559	0.0000	0.0000	0.0000
1560	0.0000	0.0000	0.0000
1561	2.0000	1.4184	1.4514
1562	2.0000	1.4184	1.4514
1563	0.0000	0.0000	0.0000
1564	2.0000	1.4184	1.4514
1565	2.0000	1.4184	1.4514
1566	2.0000	1.4184	1.4514
1567	2.0000	1.4184	1.4514
1568	2.0000	1.4184	1.4514
1569	2.0000	1.4184	1.4514
1570	2.0000	1.4184	1.4514
1571	2.0000	1.4184	1.4514
1572	2.0000	1.4184	1.4514
1573	2.0000	1.4184	1.4514
1574	2.0000	1.4184	1.4514
1575	0.0000	0.0000	0.0000
1576	2.0000	1.4184	1.4514
1577	2.0000	1.4184	1.4514
1578	0.0000	0.0000	0.0000
1579	2.0000	1.4184	1.4514
1580	2.0000	1.4184	1.4514
1581	2.0000	1.4184	1.4514
1582	0.0000	0.0000	0.0000
1583	2.0000	1.4184	1.4514
1584	0.0000	0.0000	0.0000
1585	2.0000	1.4184	1.4514
1586	0.0000	0.0000	0.0000
1587	2.0000	1.4184	1.4514
1588	2.0000	1.4184	1.4514
1589	2.0000	1.4184	1.4514
1590	2.0000	1.4184	1.4514
1591	2.0000	1.4184	1.4514
1592	2.0000	1.4184	1.4514
1593	0.0000	0.0000	0.0000
1594	2.0000	1.4184	1.4514
1595	2.0000	1.4184	1.4514
