Tree	R-F	R-F_toYuleAvg	R-F_toUnifAvg
97779	1.0000	1.4184	1.4514
97780	1.0000	1.4184	1.4514
97781	1.0000	1.4184	1.4514
97782	0.0000	0.0000	0.0000
97783	1.0000	1.4184	1.4514
97784	1.0000	1.4184	1.4514
97785	1.0000	1.4184	1.4514
97786	1.0000	1.4184	1.4514
97787	1.0000	1.4184	1.4514
97788	1.0000	1.4184	1.4514
97789	0.0000	0.0000	0.0000
97790	0.0000	0.0000	0.0000
97791	0.0000	0.0000	0.0000
97792	0.0000	0.0000	0.0000
97793	1.0000	1.4184	1.4514
97794	1.0000	1.4184	1.4514
97795	1.0000	1.4184	1.4514
97796	1.0000	1.4184	1.4514
97797	0.0000	0.0000	0.0000
97798	1.0000	1.4184	1.4514
97799	1.0000	1.4184	1.4514
97800	0.0000	0.0000	0.0000
97801	0.0000	0.0000	0.0000
97802	1.0000	1.4184	1.4514
97803	1.0000	1.4184	1.4514
97804	0.0000	0.0000	0.0000
97805	0.0000	0.0000	0.0000
97806	1.0000	1.4184	1.4514
97807	1.0000	1.4184	1.4514
97808	0.0000	0.0000	0.0000
97809	1.0000	1.4184	1.4514
97810	1.0000	1.4184	1.4514
97811	1.0000	1.4184	1.4514
97812	0.0000	0.0000	0.0000
97813	1.0000	1.4184	1.4514
97814	1.0000	1.4184	1.4514
97815	0.0000	0.0000	0.0000
97816	0.0000	0.0000	0.0000
97817	1.0000	1.4184	1.4514
97818	1.0000	1.4184	1.4514
97819	0.0000	0.0000	0.0000
97820	0.0000	0.0000	0.0000
97821	0.0000	0.0000	0.0000
97822	1.0000	1.4184	1.4514
97823	1.0000	1.4184	1.4514
97824	1.0000	1.4184	1.4514
97825	0.0000	0.0000	0.0000
97826	1.0000	1.4184	1.4514
97827	0.0000	0.0000	0.0000
97828	1.0000	1.4184	1.4514
97829	1.0000	1.4184	1.4514
97830	1.0000	1.4184	1.4514
97831	1.0000	1.4184	1.4514
97832	0.0000	0.0000	0.0000
97833	0.0000	0.0000	0.0000
97834	1.0000	1.4184	1.4514
97835	0.0000	0.0000	0.0000
97836	1.0000	1.4184	1.4514
97837	1.0000	1.4184	1.4514
97838	0.0000	0.0000	0.0000
97839	1.0000	1.4184	1.4514
97840	0.0000	0.0000	0.0000
97841	1.0000	1.4184	1.4514
97842	0.0000	0.0000	0.0000
97843	1.0000	1.4184	1.4514
97844	0.0000	0.0000	0.0000
97845	1.0000	1.4184	1.4514
97846	1.0000	1.4184	1.4514
97847	0.0000	0.0000	0.0000
97848	1.0000	1.4184	1.4514
97849	1.0000	1.4184	1.4514
97850	0.0000	0.0000	0.0000
97851	0.0000	0.0000	0.0000
97852	1.0000	1.4184	1.4514
97853	1.0000	1.4184	1.4514
97854	1.0000	1.4184	1.4514
97855	1.0000	1.4184	1.4514
97856	1.0000	1.4184	1.4514
97857	0.0000	0.0000	0.0000
97858	0.0000	0.0000	0.0000
97859	1.0000	1.4184	1.4514
97860	0.0000	0.0000	0.0000
97861	1.0000	1.4184	1.4514
97862	1.0000	1.4184	1.4514
97863	0.0000	0.0000	0.0000
97864	1.0000	1.4184	1.4514
97865	1.0000	1.4184	1.4514
97866	1.0000	1.4184	1.4514
97867	0.0000	0.0000	0.0000
97868	1.0000	1.4184	1.4514
97869	1.0000	1.4184	1.4514
97870	1.0000	1.4184	1.4514
97871	1.0000	1.4184	1.4514
97872	1.0000	1.4184	1.4514
97873	0.0000	0.0000	0.0000
97874	1.0000	1.4184	1.4514
97875	1.0000	1.4184	1.4514
97876	1.0000	1.4184	1.4514
97877	1.0000	1.4184	1.4514
97878	1.0000	1.4184	1.4514
97879	1.0000	1.4184	1.4514
97880	0.0000	0.0000	0.0000
97881	1.0000	1.4184	1.4514
97882	1.0000	1.4184	1.4514
97883	1.0000	1.4184	1.4514
97884	1.0000	1.4184	1.4514
97885	1.0000	1.4184	1.4514
97886	1.0000	1.4184	1.4514
97887	1.0000	1.4184	1.4514
97888	0.0000	0.0000	0.0000
97889	1.0000	1.4184	1.4514
97890	1.0000	1.4184	1.4514
97891	1.0000	1.4184	1.4514
97892	0.0000	0.0000	0.0000
97893	0.0000	0.0000	0.0000
97894	0.0000	0.0000	0.0000
97895	1.0000	1.4184	1.4514
97896	0.0000	0.0000	0.0000
97897	1.0000	1.4184	1.4514
97898	1.0000	1.4184	1.4514
97899	1.0000	1.4184	1.4514
97900	0.0000	0.0000	0.0000
97901	0.0000	0.0000	0.0000
97902	1.0000	1.4184	1.4514
97903	1.0000	1.4184	1.4514
97904	0.0000	0.0000	0.0000
97905	1.0000	1.4184	1.4514
97906	1.0000	1.4184	1.4514
97907	0.0000	0.0000	0.0000
97908	0.0000	0.0000	0.0000
97909	0.0000	0.0000	0.0000
97910	1.0000	1.4184	1.4514
97911	0.0000	0.0000	0.0000
97912	0.0000	0.0000	0.0000
97913	0.0000	0.0000	0.0000
97914	1.0000	1.4184	1.4514
97915	1.0000	1.4184	1.4514
97916	0.0000	0.0000	0.0000
97917	1.0000	1.4184	1.4514
97918	0.0000	0.0000	0.0000
97919	0.0000	0.0000	0.0000
97920	1.0000	1.4184	1.4514
97921	1.0000	1.4184	1.4514
97922	1.0000	1.4184	1.4514
97923	0.0000	0.0000	0.0000
97924	1.0000	1.4184	1.4514
97925	1.0000	1.4184	1.4514
97926	1.0000	1.4184	1.4514
97927	0.0000	0.0000	0.0000
97928	1.0000	1.4184	1.4514
97929	1.0000	1.4184	1.4514
97930	1.0000	1.4184	1.4514
97931	1.0000	1.4184	1.4514
97932	1.0000	1.4184	1.4514
97933	0.0000	0.0000	0.0000
97934	0.0000	0.0000	0.0000
97935	1.0000	1.4184	1.4514
97936	1.0000	1.4184	1.4514
97937	0.0000	0.0000	0.0000
97938	1.0000	1.4184	1.4514
97939	0.0000	0.0000	0.0000
97940	0.0000	0.0000	0.0000
97941	1.0000	1.4184	1.4514
97942	0.0000	0.0000	0.0000
97943	1.0000	1.4184	1.4514
97944	1.0000	1.4184	1.4514
97945	1.0000	1.4184	1.4514
97946	0.0000	0.0000	0.0000
97947	1.0000	1.4184	1.4514
97948	0.0000	0.0000	0.0000
97949	1.0000	1.4184	1.4514
97950	0.0000	0.0000	0.0000
97951	1.0000	1.4184	1.4514
97952	0.0000	0.0000	0.0000
97953	1.0000	1.4184	1.4514
97954	0.0000	0.0000	0.0000
97955	1.0000	1.4184	1.4514
97956	1.0000	1.4184	1.4514
97957	0.0000	0.0000	0.0000
97958	1.0000	1.4184	1.4514
97959	0.0000	0.0000	0.0000
97960	1.0000	1.4184	1.4514
97961	0.0000	0.0000	0.0000
97962	1.0000	1.4184	1.4514
97963	1.0000	1.4184	1.4514
97964	1.0000	1.4184	1.4514
97965	0.0000	0.0000	0.0000
97966	0.0000	0.0000	0.0000
97967	1.0000	1.4184	1.4514
97968	0.0000	0.0000	0.0000
97969	0.0000	0.0000	0.0000
97970	1.0000	1.4184	1.4514
97971	1.0000	1.4184	1.4514
97972	1.0000	1.4184	1.4514
97973	0.0000	0.0000	0.0000
97974	1.0000	1.4184	1.4514
97975	1.0000	1.4184	1.4514
97976	0.0000	0.0000	0.0000
97977	0.0000	0.0000	0.0000
97978	0.0000	0.0000	0.0000
97979	0.0000	0.0000	0.0000
97980	0.0000	0.0000	0.0000
97981	0.0000	0.0000	0.0000
97982	1.0000	1.4184	1.4514
97983	1.0000	1.4184	1.4514
97984	1.0000	1.4184	1.4514
97985	0.0000	0.0000	0.0000
97986	0.0000	0.0000	0.0000
97987	0.0000	0.0000	0.0000
97988	1.0000	1.4184	1.4514
97989	1.0000	1.4184	1.4514
97990	1.0000	1.4184	1.4514
97991	0.0000	0.0000	0.0000
97992	1.0000	1.4184	1.4514
97993	1.0000	1.4184	1.4514
97994	1.0000	1.4184	1.4514
97995	0.0000	0.0000	0.0000
97996	1.0000	1.4184	1.4514
97997	1.0000	1.4184	1.4514
97998	1.0000	1.4184	1.4514
97999	0.0000	0.0000	0.0000
98000	0.0000	0.0000	0.0000
98001	1.0000	1.4184	1.4514
98002	1.0000	1.4184	1.4514
98003	1.0000	1.4184	1.4514
98004	1.0000	1.4184	1.4514
98005	1.0000	1.4184	1.4514
98006	1.0000	1.4184	1.4514
98007	1.0000	1.4184	1.4514
98008	0.0000	0.0000	0.0000
98009	1.0000	1.4184	1.4514
98010	0.0000	0.0000	0.0000
98011	1.0000	1.4184	1.4514
98012	1.0000	1.4184	1.4514
98013	1.0000	1.4184	1.4514
98014	1.0000	1.4184	1.4514
98015	0.0000	0.0000	0.0000
98016	1.0000	1.4184	1.4514
98017	1.0000	1.4184	1.4514
98018	1.0000	1.4184	1.4514
98019	0.0000	0.0000	0.0000
98020	0.0000	0.0000	0.0000
98021	1.0000	1.4184	1.4514
98022	0.0000	0.0000	0.0000
98023	1.0000	1.4184	1.4514
98024	0.0000	0.0000	0.0000
98025	0.0000	0.0000	0.0000
98026	1.0000	1.4184	1.4514
98027	1.0000	1.4184	1.4514
98028	1.0000	1.4184	1.4514
98029	1.0000	1.4184	1.4514
98030	1.0000	1.4184	1.4514
98031	1.0000	1.4184	1.4514
98032	1.0000	1.4184	1.4514
98033	1.0000	1.4184	1.4514
98034	1.0000	1.4184	1.4514
98035	0.0000	0.0000	0.0000
98036	1.0000	1.4184	1.4514
98037	1.0000	1.4184	1.4514
98038	1.0000	1.4184	1.4514
98039	1.0000	1.4184	1.4514
98040	1.0000	1.4184	1.4514
98041	1.0000	1.4184	1.4514
98042	1.0000	1.4184	1.4514
98043	0.0000	0.0000	0.0000
98044	1.0000	1.4184	1.4514
98045	1.0000	1.4184	1.4514
98046	1.0000	1.4184	1.4514
98047	0.0000	0.0000	0.0000
98048	1.0000	1.4184	1.4514
98049	1.0000	1.4184	1.4514
98050	1.0000	1.4184	1.4514
98051	0.0000	0.0000	0.0000
98052	1.0000	1.4184	1.4514
98053	0.0000	0.0000	0.0000
98054	1.0000	1.4184	1.4514
98055	0.0000	0.0000	0.0000
98056	1.0000	1.4184	1.4514
98057	0.0000	0.0000	0.0000
98058	1.0000	1.4184	1.4514
98059	1.0000	1.4184	1.4514
98060	1.0000	1.4184	1.4514
98061	1.0000	1.4184	1.4514
98062	1.0000	1.4184	1.4514
98063	1.0000	1.4184	1.4514
98064	0.0000	0.0000	0.0000
98065	1.0000	1.4184	1.4514
98066	0.0000	0.0000	0.0000
98067	1.0000	1.4184	1.4514
98068	1.0000	1.4184	1.4514
98069	1.0000	1.4184	1.4514
98070	1.0000	1.4184	1.4514
98071	1.0000	1.4184	1.4514
98072	0.0000	0.0000	0.0000
98073	0.0000	0.0000	0.0000
98074	1.0000	1.4184	1.4514
98075	1.0000	1.4184	1.4514
98076	0.0000	0.0000	0.0000
98077	1.0000	1.4184	1.4514
98078	1.0000	1.4184	1.4514
98079	1.0000	1.4184	1.4514
98080	1.0000	1.4184	1.4514
98081	1.0000	1.4184	1.4514
98082	0.0000	0.0000	0.0000
98083	1.0000	1.4184	1.4514
98084	0.0000	0.0000	0.0000
98085	1.0000	1.4184	1.4514
98086	0.0000	0.0000	0.0000
98087	1.0000	1.4184	1.4514
98088	1.0000	1.4184	1.4514
98089	0.0000	0.0000	0.0000
98090	1.0000	1.4184	1.4514
98091	1.0000	1.4184	1.4514
98092	1.0000	1.4184	1.4514
98093	1.0000	1.4184	1.4514
98094	1.0000	1.4184	1.4514
98095	1.0000	1.4184	1.4514
98096	1.0000	1.4184	1.4514
98097	1.0000	1.4184	1.4514
98098	1.0000	1.4184	1.4514
98099	1.0000	1.4184	1.4514
98100	0.0000	0.0000	0.0000
98101	1.0000	1.4184	1.4514
98102	0.0000	0.0000	0.0000
98103	1.0000	1.4184	1.4514
98104	0.0000	0.0000	0.0000
98105	1.0000	1.4184	1.4514
98106	0.0000	0.0000	0.0000
98107	1.0000	1.4184	1.4514
98108	1.0000	1.4184	1.4514
98109	1.0000	1.4184	1.4514
98110	0.0000	0.0000	0.0000
98111	0.0000	0.0000	0.0000
98112	1.0000	1.4184	1.4514
98113	1.0000	1.4184	1.4514
98114	1.0000	1.4184	1.4514
98115	1.0000	1.4184	1.4514
98116	1.0000	1.4184	1.4514
98117	1.0000	1.4184	1.4514
98118	1.0000	1.4184	1.4514
98119	1.0000	1.4184	1.4514
98120	0.0000	0.0000	0.0000
98121	0.0000	0.0000	0.0000
98122	1.0000	1.4184	1.4514
98123	1.0000	1.4184	1.4514
98124	1.0000	1.4184	1.4514
98125	0.0000	0.0000	0.0000
98126	0.0000	0.0000	0.0000
98127	0.0000	0.0000	0.0000
98128	1.0000	1.4184	1.4514
98129	1.0000	1.4184	1.4514
98130	0.0000	0.0000	0.0000
98131	1.0000	1.4184	1.4514
98132	1.0000	1.4184	1.4514
98133	1.0000	1.4184	1.4514
98134	1.0000	1.4184	1.4514
98135	0.0000	0.0000	0.0000
98136	1.0000	1.4184	1.4514
98137	1.0000	1.4184	1.4514
98138	1.0000	1.4184	1.4514
98139	1.0000	1.4184	1.4514
98140	0.0000	0.0000	0.0000
98141	1.0000	1.4184	1.4514
98142	1.0000	1.4184	1.4514
98143	0.0000	0.0000	0.0000
98144	0.0000	0.0000	0.0000
98145	0.0000	0.0000	0.0000
98146	1.0000	1.4184	1.4514
98147	0.0000	0.0000	0.0000
98148	0.0000	0.0000	0.0000
98149	1.0000	1.4184	1.4514
98150	1.0000	1.4184	1.4514
98151	1.0000	1.4184	1.4514
98152	1.0000	1.4184	1.4514
98153	0.0000	0.0000	0.0000
98154	1.0000	1.4184	1.4514
98155	1.0000	1.4184	1.4514
98156	1.0000	1.4184	1.4514
98157	1.0000	1.4184	1.4514
98158	1.0000	1.4184	1.4514
98159	0.0000	0.0000	0.0000
98160	1.0000	1.4184	1.4514
98161	1.0000	1.4184	1.4514
98162	0.0000	0.0000	0.0000
98163	0.0000	0.0000	0.0000
98164	1.0000	1.4184	1.4514
98165	0.0000	0.0000	0.0000
98166	1.0000	1.4184	1.4514
98167	1.0000	1.4184	1.4514
98168	1.0000	1.4184	1.4514
98169	1.0000	1.4184	1.4514
98170	1.0000	1.4184	1.4514
98171	0.0000	0.0000	0.0000
98172	0.0000	0.0000	0.0000
98173	0.0000	0.0000	0.0000
98174	0.0000	0.0000	0.0000
98175	0.0000	0.0000	0.0000
98176	1.0000	1.4184	1.4514
98177	0.0000	0.0000	0.0000
98178	1.0000	1.4184	1.4514
98179	0.0000	0.0000	0.0000
98180	0.0000	0.0000	0.0000
98181	1.0000	1.4184	1.4514
98182	1.0000	1.4184	1.4514
98183	1.0000	1.4184	1.4514
98184	1.0000	1.4184	1.4514
98185	1.0000	1.4184	1.4514
98186	1.0000	1.4184	1.4514
98187	1.0000	1.4184	1.4514
98188	1.0000	1.4184	1.4514
98189	0.0000	0.0000	0.0000
98190	1.0000	1.4184	1.4514
98191	0.0000	0.0000	0.0000
98192	0.0000	0.0000	0.0000
98193	1.0000	1.4184	1.4514
98194	1.0000	1.4184	1.4514
98195	1.0000	1.4184	1.4514
98196	0.0000	0.0000	0.0000
98197	1.0000	1.4184	1.4514
98198	1.0000	1.4184	1.4514
98199	0.0000	0.0000	0.0000
98200	1.0000	1.4184	1.4514
98201	0.0000	0.0000	0.0000
98202	1.0000	1.4184	1.4514
98203	1.0000	1.4184	1.4514
98204	1.0000	1.4184	1.4514
98205	1.0000	1.4184	1.4514
98206	1.0000	1.4184	1.4514
98207	1.0000	1.4184	1.4514
98208	1.0000	1.4184	1.4514
98209	1.0000	1.4184	1.4514
98210	1.0000	1.4184	1.4514
98211	1.0000	1.4184	1.4514
98212	0.0000	0.0000	0.0000
98213	1.0000	1.4184	1.4514
98214	1.0000	1.4184	1.4514
98215	1.0000	1.4184	1.4514
98216	1.0000	1.4184	1.4514
98217	1.0000	1.4184	1.4514
98218	0.0000	0.0000	0.0000
98219	0.0000	0.0000	0.0000
98220	0.0000	0.0000	0.0000
98221	1.0000	1.4184	1.4514
98222	0.0000	0.0000	0.0000
98223	1.0000	1.4184	1.4514
98224	1.0000	1.4184	1.4514
98225	1.0000	1.4184	1.4514
98226	1.0000	1.4184	1.4514
98227	1.0000	1.4184	1.4514
98228	0.0000	0.0000	0.0000
98229	1.0000	1.4184	1.4514
98230	1.0000	1.4184	1.4514
98231	0.0000	0.0000	0.0000
98232	1.0000	1.4184	1.4514
98233	1.0000	1.4184	1.4514
98234	0.0000	0.0000	0.0000
98235	0.0000	0.0000	0.0000
98236	0.0000	0.0000	0.0000
98237	1.0000	1.4184	1.4514
98238	0.0000	0.0000	0.0000
98239	1.0000	1.4184	1.4514
98240	1.0000	1.4184	1.4514
98241	0.0000	0.0000	0.0000
98242	1.0000	1.4184	1.4514
98243	1.0000	1.4184	1.4514
98244	1.0000	1.4184	1.4514
98245	1.0000	1.4184	1.4514
98246	0.0000	0.0000	0.0000
98247	1.0000	1.4184	1.4514
98248	1.0000	1.4184	1.4514
98249	0.0000	0.0000	0.0000
98250	1.0000	1.4184	1.4514
98251	1.0000	1.4184	1.4514
98252	1.0000	1.4184	1.4514
98253	0.0000	0.0000	0.0000
98254	1.0000	1.4184	1.4514
98255	1.0000	1.4184	1.4514
98256	1.0000	1.4184	1.4514
98257	0.0000	0.0000	0.0000
98258	1.0000	1.4184	1.4514
98259	0.0000	0.0000	0.0000
98260	0.0000	0.0000	0.0000
98261	1.0000	1.4184	1.4514
98262	1.0000	1.4184	1.4514
98263	1.0000	1.4184	1.4514
98264	1.0000	1.4184	1.4514
98265	0.0000	0.0000	0.0000
98266	0.0000	0.0000	0.0000
98267	1.0000	1.4184	1.4514
98268	0.0000	0.0000	0.0000
98269	1.0000	1.4184	1.4514
98270	0.0000	0.0000	0.0000
98271	0.0000	0.0000	0.0000
98272	0.0000	0.0000	0.0000
98273	0.0000	0.0000	0.0000
98274	1.0000	1.4184	1.4514
98275	1.0000	1.4184	1.4514
98276	1.0000	1.4184	1.4514
98277	1.0000	1.4184	1.4514
98278	0.0000	0.0000	0.0000
98279	1.0000	1.4184	1.4514
98280	1.0000	1.4184	1.4514
98281	0.0000	0.0000	0.0000
98282	1.0000	1.4184	1.4514
98283	1.0000	1.4184	1.4514
98284	1.0000	1.4184	1.4514
98285	1.0000	1.4184	1.4514
98286	0.0000	0.0000	0.0000
98287	1.0000	1.4184	1.4514
98288	1.0000	1.4184	1.4514
98289	1.0000	1.4184	1.4514
98290	0.0000	0.0000	0.0000
98291	1.0000	1.4184	1.4514
98292	1.0000	1.4184	1.4514
98293	0.0000	0.0000	0.0000
98294	0.0000	0.0000	0.0000
98295	1.0000	1.4184	1.4514
98296	0.0000	0.0000	0.0000
98297	1.0000	1.4184	1.4514
98298	0.0000	0.0000	0.0000
98299	1.0000	1.4184	1.4514
98300	1.0000	1.4184	1.4514
98301	0.0000	0.0000	0.0000
98302	1.0000	1.4184	1.4514
98303	1.0000	1.4184	1.4514
98304	1.0000	1.4184	1.4514
98305	1.0000	1.4184	1.4514
98306	1.0000	1.4184	1.4514
98307	0.0000	0.0000	0.0000
98308	0.0000	0.0000	0.0000
98309	0.0000	0.0000	0.0000
98310	0.0000	0.0000	0.0000
98311	1.0000	1.4184	1.4514
98312	0.0000	0.0000	0.0000
98313	1.0000	1.4184	1.4514
98314	1.0000	1.4184	1.4514
98315	1.0000	1.4184	1.4514
98316	1.0000	1.4184	1.4514
98317	1.0000	1.4184	1.4514
98318	0.0000	0.0000	0.0000
98319	1.0000	1.4184	1.4514
98320	1.0000	1.4184	1.4514
98321	0.0000	0.0000	0.0000
98322	1.0000	1.4184	1.4514
98323	1.0000	1.4184	1.4514
98324	1.0000	1.4184	1.4514
98325	0.0000	0.0000	0.0000
98326	1.0000	1.4184	1.4514
98327	0.0000	0.0000	0.0000
98328	1.0000	1.4184	1.4514
98329	1.0000	1.4184	1.4514
98330	1.0000	1.4184	1.4514
98331	0.0000	0.0000	0.0000
98332	1.0000	1.4184	1.4514
98333	0.0000	0.0000	0.0000
98334	0.0000	0.0000	0.0000
98335	1.0000	1.4184	1.4514
98336	1.0000	1.4184	1.4514
98337	1.0000	1.4184	1.4514
98338	1.0000	1.4184	1.4514
98339	1.0000	1.4184	1.4514
98340	0.0000	0.0000	0.0000
98341	1.0000	1.4184	1.4514
98342	0.0000	0.0000	0.0000
98343	1.0000	1.4184	1.4514
98344	1.0000	1.4184	1.4514
98345	1.0000	1.4184	1.4514
98346	0.0000	0.0000	0.0000
98347	1.0000	1.4184	1.4514
98348	1.0000	1.4184	1.4514
98349	0.0000	0.0000	0.0000
98350	1.0000	1.4184	1.4514
98351	0.0000	0.0000	0.0000
98352	0.0000	0.0000	0.0000
98353	1.0000	1.4184	1.4514
98354	0.0000	0.0000	0.0000
98355	1.0000	1.4184	1.4514
98356	1.0000	1.4184	1.4514
98357	0.0000	0.0000	0.0000
98358	0.0000	0.0000	0.0000
98359	0.0000	0.0000	0.0000
98360	1.0000	1.4184	1.4514
98361	1.0000	1.4184	1.4514
98362	1.0000	1.4184	1.4514
98363	1.0000	1.4184	1.4514
98364	1.0000	1.4184	1.4514
98365	1.0000	1.4184	1.4514
98366	1.0000	1.4184	1.4514
98367	0.0000	0.0000	0.0000
98368	1.0000	1.4184	1.4514
98369	1.0000	1.4184	1.4514
98370	1.0000	1.4184	1.4514
98371	0.0000	0.0000	0.0000
98372	0.0000	0.0000	0.0000
98373	0.0000	0.0000	0.0000
98374	1.0000	1.4184	1.4514
98375	0.0000	0.0000	0.0000
98376	1.0000	1.4184	1.4514
98377	1.0000	1.4184	1.4514
98378	1.0000	1.4184	1.4514
98379	1.0000	1.4184	1.4514
98380	1.0000	1.4184	1.4514
98381	0.0000	0.0000	0.0000
98382	1.0000	1.4184	1.4514
98383	1.0000	1.4184	1.4514
98384	1.0000	1.4184	1.4514
98385	0.0000	0.0000	0.0000
98386	0.0000	0.0000	0.0000
98387	1.0000	1.4184	1.4514
98388	1.0000	1.4184	1.4514
98389	1.0000	1.4184	1.4514
98390	0.0000	0.0000	0.0000
98391	1.0000	1.4184	1.4514
98392	1.0000	1.4184	1.4514
98393	1.0000	1.4184	1.4514
98394	0.0000	0.0000	0.0000
98395	1.0000	1.4184	1.4514
98396	0.0000	0.0000	0.0000
98397	0.0000	0.0000	0.0000
98398	1.0000	1.4184	1.4514
98399	0.0000	0.0000	0.0000
98400	1.0000	1.4184	1.4514
98401	0.0000	0.0000	0.0000
98402	1.0000	1.4184	1.4514
98403	1.0000	1.4184	1.4514
98404	1.0000	1.4184	1.4514
98405	1.0000	1.4184	1.4514
98406	0.0000	0.0000	0.0000
98407	1.0000	1.4184	1.4514
98408	1.0000	1.4184	1.4514
98409	0.0000	0.0000	0.0000
98410	1.0000	1.4184	1.4514
98411	0.0000	0.0000	0.0000
98412	0.0000	0.0000	0.0000
98413	1.0000	1.4184	1.4514
98414	1.0000	1.4184	1.4514
98415	0.0000	0.0000	0.0000
98416	1.0000	1.4184	1.4514
98417	1.0000	1.4184	1.4514
98418	1.0000	1.4184	1.4514
98419	1.0000	1.4184	1.4514
98420	0.0000	0.0000	0.0000
98421	1.0000	1.4184	1.4514
98422	1.0000	1.4184	1.4514
98423	1.0000	1.4184	1.4514
98424	0.0000	0.0000	0.0000
98425	1.0000	1.4184	1.4514
98426	0.0000	0.0000	0.0000
98427	0.0000	0.0000	0.0000
98428	1.0000	1.4184	1.4514
98429	0.0000	0.0000	0.0000
98430	1.0000	1.4184	1.4514
98431	1.0000	1.4184	1.4514
98432	1.0000	1.4184	1.4514
98433	1.0000	1.4184	1.4514
98434	1.0000	1.4184	1.4514
98435	1.0000	1.4184	1.4514
98436	0.0000	0.0000	0.0000
98437	1.0000	1.4184	1.4514
98438	1.0000	1.4184	1.4514
98439	1.0000	1.4184	1.4514
98440	0.0000	0.0000	0.0000
98441	0.0000	0.0000	0.0000
98442	1.0000	1.4184	1.4514
98443	1.0000	1.4184	1.4514
98444	1.0000	1.4184	1.4514
98445	1.0000	1.4184	1.4514
98446	1.0000	1.4184	1.4514
98447	0.0000	0.0000	0.0000
98448	1.0000	1.4184	1.4514
98449	1.0000	1.4184	1.4514
98450	1.0000	1.4184	1.4514
98451	1.0000	1.4184	1.4514
98452	0.0000	0.0000	0.0000
98453	0.0000	0.0000	0.0000
98454	1.0000	1.4184	1.4514
98455	0.0000	0.0000	0.0000
98456	1.0000	1.4184	1.4514
98457	1.0000	1.4184	1.4514
98458	0.0000	0.0000	0.0000
98459	1.0000	1.4184	1.4514
98460	1.0000	1.4184	1.4514
98461	1.0000	1.4184	1.4514
98462	1.0000	1.4184	1.4514
98463	1.0000	1.4184	1.4514
98464	1.0000	1.4184	1.4514
98465	1.0000	1.4184	1.4514
98466	1.0000	1.4184	1.4514
98467	1.0000	1.4184	1.4514
98468	1.0000	1.4184	1.4514
98469	1.0000	1.4184	1.4514
98470	1.0000	1.4184	1.4514
98471	1.0000	1.4184	1.4514
98472	1.0000	1.4184	1.4514
98473	0.0000	0.0000	0.0000
98474	1.0000	1.4184	1.4514
98475	0.0000	0.0000	0.0000
98476	0.0000	0.0000	0.0000
98477	0.0000	0.0000	0.0000
98478	1.0000	1.4184	1.4514
98479	1.0000	1.4184	1.4514
98480	1.0000	1.4184	1.4514
98481	1.0000	1.4184	1.4514
98482	1.0000	1.4184	1.4514
98483	0.0000	0.0000	0.0000
98484	1.0000	1.4184	1.4514
98485	1.0000	1.4184	1.4514
98486	1.0000	1.4184	1.4514
98487	1.0000	1.4184	1.4514
98488	1.0000	1.4184	1.4514
98489	1.0000	1.4184	1.4514
98490	1.0000	1.4184	1.4514
98491	0.0000	0.0000	0.0000
98492	0.0000	0.0000	0.0000
98493	1.0000	1.4184	1.4514
98494	1.0000	1.4184	1.4514
98495	1.0000	1.4184	1.4514
98496	1.0000	1.4184	1.4514
98497	0.0000	0.0000	0.0000
98498	0.0000	0.0000	0.0000
98499	0.0000	0.0000	0.0000
98500	1.0000	1.4184	1.4514
98501	0.0000	0.0000	0.0000
98502	0.0000	0.0000	0.0000
98503	1.0000	1.4184	1.4514
98504	1.0000	1.4184	1.4514
98505	1.0000	1.4184	1.4514
98506	1.0000	1.4184	1.4514
98507	1.0000	1.4184	1.4514
98508	1.0000	1.4184	1.4514
98509	0.0000	0.0000	0.0000
98510	0.0000	0.0000	0.0000
98511	1.0000	1.4184	1.4514
98512	0.0000	0.0000	0.0000
98513	0.0000	0.0000	0.0000
98514	1.0000	1.4184	1.4514
98515	1.0000	1.4184	1.4514
98516	1.0000	1.4184	1.4514
98517	1.0000	1.4184	1.4514
98518	1.0000	1.4184	1.4514
98519	1.0000	1.4184	1.4514
98520	0.0000	0.0000	0.0000
98521	1.0000	1.4184	1.4514
98522	0.0000	0.0000	0.0000
98523	1.0000	1.4184	1.4514
98524	1.0000	1.4184	1.4514
98525	1.0000	1.4184	1.4514
98526	0.0000	0.0000	0.0000
98527	1.0000	1.4184	1.4514
98528	1.0000	1.4184	1.4514
98529	1.0000	1.4184	1.4514
98530	0.0000	0.0000	0.0000
98531	0.0000	0.0000	0.0000
98532	1.0000	1.4184	1.4514
98533	1.0000	1.4184	1.4514
98534	1.0000	1.4184	1.4514
98535	0.0000	0.0000	0.0000
98536	0.0000	0.0000	0.0000
98537	1.0000	1.4184	1.4514
98538	1.0000	1.4184	1.4514
98539	1.0000	1.4184	1.4514
98540	1.0000	1.4184	1.4514
98541	1.0000	1.4184	1.4514
98542	1.0000	1.4184	1.4514
98543	1.0000	1.4184	1.4514
98544	1.0000	1.4184	1.4514
98545	1.0000	1.4184	1.4514
98546	1.0000	1.4184	1.4514
98547	1.0000	1.4184	1.4514
98548	1.0000	1.4184	1.4514
98549	1.0000	1.4184	1.4514
98550	1.0000	1.4184	1.4514
98551	1.0000	1.4184	1.4514
98552	1.0000	1.4184	1.4514
98553	1.0000	1.4184	1.4514
98554	1.0000	1.4184	1.4514
